country,Machiavellianism,Narcissism,Psychopathy
US,4.555555555555555,3.888888888888889,3.3333333333333335
US,4.555555555555555,4.222222222222222,3.888888888888889
RO,4.777777777777778,4.888888888888889,3.0
IN,4.666666666666667,4.333333333333333,3.888888888888889
DE,3.888888888888889,2.2222222222222223,2.111111111111111
US,4.222222222222222,4.111111111111111,2.6666666666666665
IN,1.8888888888888888,3.7777777777777777,2.6666666666666665
US,4.333333333333333,2.7777777777777777,2.2222222222222223
AU,4.111111111111111,3.5555555555555554,2.111111111111111
CA,3.111111111111111,1.8888888888888888,2.4444444444444446
US,5.0,2.7777777777777777,1.6666666666666667
US,4.777777777777778,3.6666666666666665,3.5555555555555554
US,3.5555555555555554,4.125,3.7777777777777777
US,5.0,3.6666666666666665,4.111111111111111
GB,4.333333333333333,3.7777777777777777,3.3333333333333335
US,2.3333333333333335,1.8888888888888888,2.6666666666666665
US,4.777777777777778,4.0,4.222222222222222
AU,4.444444444444445,3.5555555555555554,3.7777777777777777
US,4.666666666666667,2.888888888888889,4.111111111111111
US,3.888888888888889,2.888888888888889,2.111111111111111
CA,4.555555555555555,4.888888888888889,4.111111111111111
US,3.5555555555555554,2.888888888888889,3.0
GB,4.555555555555555,1.4444444444444444,2.7777777777777777
US,3.6666666666666665,2.111111111111111,2.4444444444444446
US,3.2222222222222223,3.7777777777777777,2.0
GB,3.5555555555555554,2.6666666666666665,2.888888888888889
GB,4.222222222222222,3.2222222222222223,3.888888888888889
SE,3.7777777777777777,1.7777777777777777,2.111111111111111
CA,3.5555555555555554,2.4444444444444446,2.6666666666666665
US,3.3333333333333335,2.7777777777777777,2.3333333333333335
US,4.666666666666667,2.6666666666666665,2.7777777777777777
US,4.333333333333333,2.0,2.3333333333333335
IL,4.0,2.3333333333333335,2.888888888888889
US,3.6666666666666665,3.5555555555555554,2.888888888888889
US,4.555555555555555,3.6666666666666665,2.888888888888889
GB,4.111111111111111,3.7777777777777777,3.2222222222222223
AU,4.0,3.2222222222222223,3.6666666666666665
AU,4.333333333333333,3.5555555555555554,3.3333333333333335
US,4.888888888888889,4.111111111111111,3.3333333333333335
US,4.111111111111111,3.3333333333333335,3.3333333333333335
US,3.888888888888889,4.0,3.3333333333333335
PT,4.888888888888889,1.7777777777777777,2.6666666666666665
US,3.888888888888889,3.5555555555555554,3.6666666666666665
AE,4.666666666666667,3.888888888888889,4.666666666666667
US,3.0,3.2222222222222223,2.2222222222222223
US,3.6666666666666665,3.888888888888889,3.4444444444444446
US,2.111111111111111,3.3333333333333335,1.4444444444444444
SG,3.3333333333333335,2.5555555555555554,3.0
AU,4.555555555555555,2.111111111111111,3.0
US,2.7777777777777777,1.8888888888888888,2.4444444444444446
GB,3.7777777777777777,2.4444444444444446,2.7777777777777777
US,4.777777777777778,4.333333333333333,4.111111111111111
US,4.0,3.4444444444444446,3.0
GB,3.3333333333333335,2.4444444444444446,3.6666666666666665
US,3.7777777777777777,3.2222222222222223,3.6666666666666665
US,4.111111111111111,2.2222222222222223,2.111111111111111
CR,3.6666666666666665,2.7777777777777777,2.888888888888889
US,5.0,4.111111111111111,4.777777777777778
US,3.4444444444444446,2.5555555555555554,2.2222222222222223
VN,4.555555555555555,2.888888888888889,3.4444444444444446
US,2.0,2.2222222222222223,1.2222222222222223
US,4.222222222222222,2.4444444444444446,3.111111111111111
GB,3.111111111111111,4.111111111111111,2.6666666666666665
CN,3.888888888888889,3.0,3.111111111111111
US,4.666666666666667,3.0,2.4444444444444446
CN,3.7777777777777777,3.111111111111111,2.111111111111111
AT,3.111111111111111,2.4444444444444446,1.5555555555555556
US,4.888888888888889,4.444444444444445,4.0
CA,4.444444444444445,2.7777777777777777,3.5555555555555554
CA,4.0,2.888888888888889,2.888888888888889
US,3.0,2.111111111111111,2.0
US,2.6666666666666665,3.4444444444444446,3.0
US,4.111111111111111,2.7777777777777777,3.2222222222222223
US,3.7777777777777777,3.0,2.4444444444444446
US,3.3333333333333335,3.111111111111111,2.7777777777777777
CA,2.2222222222222223,3.111111111111111,1.8888888888888888
US,4.0,3.111111111111111,3.0
US,3.6666666666666665,4.222222222222222,1.7777777777777777
US,3.111111111111111,3.3333333333333335,3.5555555555555554
GB,2.4444444444444446,1.6666666666666667,1.6666666666666667
ZA,3.6666666666666665,4.333333333333333,2.111111111111111
MY,4.666666666666667,4.222222222222222,3.888888888888889
IT,3.111111111111111,2.888888888888889,2.888888888888889
GB,4.777777777777778,4.555555555555555,4.555555555555555
GB,3.375,3.888888888888889,3.2222222222222223
GB,3.2222222222222223,4.333333333333333,4.444444444444445
ES,4.333333333333333,3.111111111111111,3.2222222222222223
US,3.7777777777777777,2.5555555555555554,3.4444444444444446
AU,3.888888888888889,3.6666666666666665,2.3333333333333335
IN,4.222222222222222,4.222222222222222,3.5555555555555554
DO,4.222222222222222,3.6666666666666665,3.0
MY,4.111111111111111,2.888888888888889,2.888888888888889
AU,4.0,3.888888888888889,3.7777777777777777
AU,4.444444444444445,3.2222222222222223,4.111111111111111
GB,3.7777777777777777,1.7777777777777777,2.2222222222222223
SK,2.888888888888889,1.5555555555555556,1.5555555555555556
AU,4.333333333333333,4.0,2.888888888888889
AU,4.666666666666667,3.0,2.6666666666666665
AU,4.888888888888889,4.444444444444445,4.0
GB,2.111111111111111,2.4444444444444446,1.7777777777777777
GB,4.777777777777778,2.5555555555555554,2.888888888888889
GB,2.6666666666666665,2.7777777777777777,2.0
GB,4.555555555555555,3.888888888888889,4.777777777777778
US,4.444444444444445,4.444444444444445,2.7777777777777777
PT,4.333333333333333,2.888888888888889,3.3333333333333335
US,2.5555555555555554,2.0,2.3333333333333335
US,2.7777777777777777,2.4444444444444446,2.111111111111111
CA,3.888888888888889,3.888888888888889,3.7777777777777777
IN,5.0,4.0,4.0
US,4.333333333333333,3.6666666666666665,3.5555555555555554
US,4.111111111111111,3.3333333333333335,3.4444444444444446
US,4.444444444444445,4.111111111111111,3.0
US,3.4444444444444446,2.7777777777777777,2.111111111111111
US,4.666666666666667,2.5555555555555554,3.111111111111111
GB,4.888888888888889,3.7777777777777777,2.5555555555555554
PH,3.7777777777777777,3.111111111111111,2.7777777777777777
US,2.111111111111111,1.8888888888888888,1.4444444444444444
US,1.5555555555555556,1.7777777777777777,1.3333333333333333
US,2.3333333333333335,2.111111111111111,1.7777777777777777
NG,4.555555555555555,3.7777777777777777,3.3333333333333335
GB,4.444444444444445,3.3333333333333335,3.4444444444444446
GR,3.2222222222222223,3.5555555555555554,2.2222222222222223
US,4.777777777777778,4.0,4.0
US,4.666666666666667,4.0,2.7777777777777777
DE,3.0,2.0,2.5555555555555554
IN,3.5555555555555554,3.3333333333333335,2.7777777777777777
US,4.333333333333333,3.888888888888889,3.7777777777777777
US,2.111111111111111,1.8888888888888888,1.8888888888888888
GB,4.0,3.7777777777777777,4.111111111111111
US,4.222222222222222,4.111111111111111,2.6666666666666665
US,3.4444444444444446,3.0,2.2222222222222223
SG,4.444444444444445,3.4444444444444446,2.888888888888889
DE,3.888888888888889,2.6666666666666665,2.3333333333333335
US,3.0,3.111111111111111,2.6666666666666665
US,2.3333333333333335,2.5555555555555554,2.0
GB,3.6666666666666665,3.0,2.111111111111111
US,4.888888888888889,4.777777777777778,4.444444444444445
GB,4.444444444444445,2.888888888888889,4.0
FI,4.222222222222222,3.3333333333333335,3.111111111111111
GB,3.7777777777777777,4.555555555555555,3.111111111111111
IN,4.666666666666667,3.6666666666666665,2.4444444444444446
DE,3.3333333333333335,1.8888888888888888,2.3333333333333335
US,4.444444444444445,2.888888888888889,3.4444444444444446
NO,3.3333333333333335,2.111111111111111,3.7777777777777777
NL,3.2222222222222223,2.3333333333333335,1.4444444444444444
US,4.555555555555555,4.555555555555555,4.444444444444445
ID,3.111111111111111,4.111111111111111,3.3333333333333335
IN,3.6666666666666665,3.2222222222222223,2.3333333333333335
DE,2.2222222222222223,1.2222222222222223,1.4444444444444444
NL,4.444444444444445,3.111111111111111,3.0
GB,3.6666666666666665,1.8888888888888888,1.7777777777777777
GB,4.333333333333333,3.7777777777777777,3.4444444444444446
US,3.3333333333333335,2.4444444444444446,2.888888888888889
US,4.555555555555555,3.25,3.7142857142857144
RU,1.6666666666666667,2.7777777777777777,1.7777777777777777
GB,2.7777777777777777,2.2222222222222223,2.2222222222222223
ES,3.2222222222222223,3.3333333333333335,2.5555555555555554
GB,2.4444444444444446,1.7777777777777777,1.5555555555555556
US,3.5555555555555554,2.111111111111111,2.3333333333333335
US,3.2222222222222223,2.4444444444444446,2.7777777777777777
DE,2.6666666666666665,3.0,1.8888888888888888
GB,4.222222222222222,3.6666666666666665,2.2222222222222223
US,4.444444444444445,4.555555555555555,3.888888888888889
US,4.444444444444445,4.333333333333333,4.111111111111111
GB,2.111111111111111,2.0,1.3333333333333333
GB,4.555555555555555,4.111111111111111,3.6666666666666665
US,4.666666666666667,2.4444444444444446,3.2222222222222223
GB,3.3333333333333335,3.0,3.111111111111111
US,2.111111111111111,2.888888888888889,1.2222222222222223
CA,2.6666666666666665,2.888888888888889,2.3333333333333335
DK,4.555555555555555,4.111111111111111,4.0
HR,3.888888888888889,3.6666666666666665,3.2222222222222223
GB,4.222222222222222,4.666666666666667,3.0
US,3.7777777777777777,4.0,2.6666666666666665
US,3.3333333333333335,3.2222222222222223,2.6666666666666665
US,3.6666666666666665,1.4444444444444444,3.2222222222222223
US,4.333333333333333,3.111111111111111,4.111111111111111
US,4.111111111111111,3.0,3.111111111111111
AU,3.6666666666666665,2.3333333333333335,3.2222222222222223
US,4.888888888888889,4.444444444444445,4.333333333333333
US,4.111111111111111,2.6666666666666665,2.6666666666666665
US,3.7777777777777777,3.7777777777777777,2.6666666666666665
US,2.7777777777777777,2.7777777777777777,2.4444444444444446
US,3.2222222222222223,3.3333333333333335,2.875
US,3.3333333333333335,3.3333333333333335,2.888888888888889
US,3.2222222222222223,2.5555555555555554,2.111111111111111
GB,3.7777777777777777,4.0,4.222222222222222
US,4.333333333333333,3.888888888888889,2.2222222222222223
GB,3.6666666666666665,2.7777777777777777,2.7777777777777777
US,3.6666666666666665,3.111111111111111,2.0
US,4.888888888888889,2.7777777777777777,3.7777777777777777
US,4.0,3.4444444444444446,3.5555555555555554
GB,3.7777777777777777,2.6666666666666665,3.2222222222222223
US,4.444444444444445,3.7777777777777777,2.7777777777777777
GB,3.7777777777777777,2.5555555555555554,2.6666666666666665
IN,3.6666666666666665,2.5555555555555554,2.7777777777777777
GB,4.0,2.2222222222222223,3.3333333333333335
US,4.555555555555555,3.888888888888889,3.6666666666666665
CN,4.555555555555555,3.3333333333333335,3.4444444444444446
US,4.333333333333333,3.3333333333333335,4.777777777777778
US,2.0,2.0,1.4444444444444444
US,4.0,2.111111111111111,2.7777777777777777
GB,2.0,2.2222222222222223,1.2222222222222223
US,2.5555555555555554,2.7777777777777777,1.6666666666666667
RS,4.222222222222222,3.6666666666666665,2.7777777777777777
US,2.6666666666666665,3.4444444444444446,2.3333333333333335
US,2.888888888888889,2.0,2.5555555555555554
GB,4.333333333333333,4.111111111111111,3.4444444444444446
IN,4.0,3.888888888888889,2.111111111111111
US,3.5555555555555554,2.7777777777777777,2.4444444444444446
US,3.888888888888889,4.333333333333333,3.111111111111111
US,4.111111111111111,3.5555555555555554,3.3333333333333335
US,3.6666666666666665,3.6666666666666665,3.0
CA,2.7777777777777777,2.3333333333333335,2.4444444444444446
US,3.4444444444444446,3.0,4.0
US,3.7777777777777777,2.888888888888889,2.888888888888889
HR,3.0,2.888888888888889,2.0
AU,3.7777777777777777,2.888888888888889,3.3333333333333335
US,3.888888888888889,2.3333333333333335,1.5555555555555556
US,3.7777777777777777,3.3333333333333335,2.5555555555555554
CN,3.7777777777777777,2.7777777777777777,3.0
ZA,3.6666666666666665,2.111111111111111,2.888888888888889
ZA,3.3333333333333335,3.0,2.888888888888889
US,3.2222222222222223,2.888888888888889,2.2222222222222223
US,3.888888888888889,2.888888888888889,2.7777777777777777
US,4.111111111111111,1.4444444444444444,1.8888888888888888
US,2.6666666666666665,3.2222222222222223,2.888888888888889
GB,2.888888888888889,2.7777777777777777,2.888888888888889
US,4.888888888888889,2.888888888888889,3.2222222222222223
US,2.4444444444444446,3.2222222222222223,1.5555555555555556
KR,3.6666666666666665,2.7777777777777777,2.7777777777777777
US,4.222222222222222,3.5714285714285716,2.7777777777777777
GB,2.5555555555555554,3.2222222222222223,1.5555555555555556
GB,4.222222222222222,1.7777777777777777,3.3333333333333335
GB,3.111111111111111,3.4444444444444446,3.2222222222222223
IN,3.3333333333333335,2.0,2.888888888888889
RU,2.888888888888889,3.2222222222222223,1.7777777777777777
GB,3.3333333333333335,1.5555555555555556,2.4444444444444446
US,3.5555555555555554,3.888888888888889,3.2222222222222223
GB,4.222222222222222,3.5555555555555554,4.222222222222222
US,2.3333333333333335,2.0,1.3333333333333333
HR,4.888888888888889,3.3333333333333335,2.7777777777777777
SG,3.4444444444444446,3.7777777777777777,3.4444444444444446
PH,4.0,3.5555555555555554,3.111111111111111
AU,3.4444444444444446,2.2222222222222223,2.3333333333333335
GB,4.444444444444445,3.111111111111111,3.7777777777777777
GB,3.4444444444444446,3.2222222222222223,2.7777777777777777
GB,2.6666666666666665,2.3333333333333335,3.0
GB,3.4444444444444446,1.6666666666666667,2.0
US,4.444444444444445,3.7777777777777777,2.7777777777777777
GB,4.0,4.777777777777778,4.222222222222222
GB,3.4444444444444446,3.7777777777777777,2.4444444444444446
GB,3.7777777777777777,3.888888888888889,2.5555555555555554
GB,4.0,4.0,3.7777777777777777
AU,4.0,2.0,2.7777777777777777
US,4.111111111111111,2.6666666666666665,2.888888888888889
GB,4.666666666666667,3.7777777777777777,3.3333333333333335
GR,4.444444444444445,3.111111111111111,2.7777777777777777
IE,4.222222222222222,3.2222222222222223,2.888888888888889
CH,5.0,4.0,3.6666666666666665
CA,2.111111111111111,2.5555555555555554,1.4444444444444444
SI,3.3333333333333335,3.2222222222222223,3.5555555555555554
US,3.4444444444444446,1.8888888888888888,3.0
US,3.3333333333333335,2.888888888888889,1.8888888888888888
TR,3.111111111111111,3.3333333333333335,3.3333333333333335
HU,3.2222222222222223,2.888888888888889,3.7777777777777777
LT,3.5555555555555554,2.4444444444444446,2.5555555555555554
US,3.6666666666666665,2.888888888888889,3.4444444444444446
GB,3.888888888888889,2.3333333333333335,3.111111111111111
GB,4.111111111111111,2.2222222222222223,4.0
US,4.222222222222222,3.2222222222222223,3.6666666666666665
GB,3.3333333333333335,3.0,1.8888888888888888
US,4.0,3.0,3.6666666666666665
GB,2.7777777777777777,2.2222222222222223,2.6666666666666665
UY,4.222222222222222,2.111111111111111,2.2222222222222223
GR,4.222222222222222,3.3333333333333335,3.7777777777777777
US,1.8888888888888888,2.6666666666666665,1.5555555555555556
ID,4.666666666666667,3.0,3.6666666666666665
GB,2.6666666666666665,4.333333333333333,2.111111111111111
US,3.5555555555555554,2.3333333333333335,2.6666666666666665
US,4.111111111111111,3.2222222222222223,3.5555555555555554
IT,2.7777777777777777,2.111111111111111,2.5555555555555554
MX,2.888888888888889,2.4444444444444446,2.2222222222222223
US,4.111111111111111,3.7777777777777777,3.4444444444444446
PL,3.0,2.4444444444444446,1.2222222222222223
GB,3.888888888888889,3.4444444444444446,3.0
CA,3.2222222222222223,1.7777777777777777,1.3333333333333333
US,3.6666666666666665,3.7777777777777777,2.5555555555555554
PT,3.888888888888889,3.111111111111111,3.6666666666666665
US,3.3333333333333335,3.2222222222222223,2.6666666666666665
DE,2.4444444444444446,3.2222222222222223,1.6666666666666667
US,4.888888888888889,4.222222222222222,3.7777777777777777
CA,4.444444444444445,3.111111111111111,3.111111111111111
CA,4.222222222222222,3.6666666666666665,3.5555555555555554
FI,4.222222222222222,2.0,2.3333333333333335
GB,4.222222222222222,1.6666666666666667,2.6666666666666665
US,3.6666666666666665,3.3333333333333335,3.5555555555555554
US,2.6666666666666665,2.5555555555555554,1.4444444444444444
GB,5.0,4.777777777777778,4.222222222222222
GB,2.888888888888889,2.2222222222222223,3.0
US,3.6666666666666665,2.4444444444444446,2.4444444444444446
GB,2.0,2.3333333333333335,2.0
US,3.6666666666666665,3.2222222222222223,2.2222222222222223
US,4.444444444444445,3.111111111111111,2.7777777777777777
US,3.4444444444444446,2.4444444444444446,2.5555555555555554
US,4.444444444444445,3.0,2.2222222222222223
US,4.111111111111111,2.888888888888889,2.3333333333333335
US,4.777777777777778,3.6666666666666665,2.5555555555555554
CA,3.5555555555555554,3.4444444444444446,4.375
US,4.111111111111111,2.2222222222222223,3.7777777777777777
AU,4.222222222222222,3.4444444444444446,3.3333333333333335
US,5.0,3.2222222222222223,3.111111111111111
US,1.4444444444444444,2.888888888888889,2.2222222222222223
US,4.0,3.6666666666666665,3.2222222222222223
US,4.444444444444445,3.111111111111111,2.7777777777777777
GB,4.222222222222222,3.2222222222222223,2.7777777777777777
US,3.5555555555555554,3.0,2.5555555555555554
US,3.2222222222222223,2.5555555555555554,2.2222222222222223
DK,4.222222222222222,4.444444444444445,3.3333333333333335
US,4.444444444444445,2.3333333333333335,2.7777777777777777
GB,3.0,2.888888888888889,1.5555555555555556
GB,3.3333333333333335,3.0,3.111111111111111
US,4.444444444444445,3.0,2.3333333333333335
US,3.888888888888889,3.111111111111111,2.7777777777777777
US,3.888888888888889,3.7777777777777777,3.5555555555555554
GB,4.333333333333333,2.3333333333333335,3.4444444444444446
US,4.222222222222222,2.3333333333333335,2.888888888888889
GB,4.888888888888889,4.888888888888889,4.0
IE,4.666666666666667,3.3333333333333335,3.5555555555555554
US,3.3333333333333335,3.6666666666666665,3.6666666666666665
US,3.5555555555555554,4.222222222222222,3.111111111111111
US,4.222222222222222,3.0,2.0
US,4.666666666666667,2.2222222222222223,3.4444444444444446
US,2.7777777777777777,2.0,2.111111111111111
US,4.222222222222222,3.5555555555555554,3.888888888888889
US,3.3333333333333335,2.111111111111111,1.5555555555555556
US,4.777777777777778,2.888888888888889,2.888888888888889
AU,4.666666666666667,4.222222222222222,4.333333333333333
US,1.4444444444444444,2.5555555555555554,1.1111111111111112
US,4.333333333333333,3.888888888888889,3.111111111111111
US,3.3333333333333335,2.5555555555555554,3.888888888888889
US,3.3333333333333335,2.5555555555555554,3.2222222222222223
US,3.2222222222222223,1.8888888888888888,1.0
RS,4.0,3.5555555555555554,2.5555555555555554
PH,4.333333333333333,2.5555555555555554,3.111111111111111
US,3.4444444444444446,3.3333333333333335,2.5555555555555554
US,4.333333333333333,4.222222222222222,3.888888888888889
CA,4.0,3.6666666666666665,3.0
US,3.6666666666666665,2.7777777777777777,1.4444444444444444
US,4.777777777777778,3.3333333333333335,2.7777777777777777
US,3.4444444444444446,2.5555555555555554,1.7777777777777777
US,4.666666666666667,4.777777777777778,4.888888888888889
US,4.222222222222222,3.888888888888889,3.111111111111111
US,4.555555555555555,2.111111111111111,2.3333333333333335
US,4.222222222222222,3.2222222222222223,3.4444444444444446
US,4.666666666666667,3.4444444444444446,2.5555555555555554
US,3.7777777777777777,3.111111111111111,3.5555555555555554
US,4.111111111111111,2.6666666666666665,3.0
GB,4.555555555555555,3.0,2.6666666666666665
US,4.222222222222222,2.111111111111111,2.4444444444444446
SG,2.3333333333333335,2.2222222222222223,2.5555555555555554
US,3.5555555555555554,2.5555555555555554,2.3333333333333335
US,3.0,2.4444444444444446,3.7777777777777777
CA,2.0,2.6666666666666665,2.3333333333333335
US,4.222222222222222,4.0,3.6666666666666665
US,2.111111111111111,2.0,1.5555555555555556
GB,2.4444444444444446,3.4444444444444446,3.111111111111111
US,5.0,3.5555555555555554,3.0
AT,3.7777777777777777,3.7777777777777777,3.111111111111111
PH,4.666666666666667,4.444444444444445,3.111111111111111
AU,3.0,4.0,2.5555555555555554
US,3.5555555555555554,3.2222222222222223,3.6666666666666665
PH,4.555555555555555,3.3333333333333335,4.222222222222222
US,3.7777777777777777,4.222222222222222,3.7777777777777777
ID,4.777777777777778,4.0,4.0
CA,4.777777777777778,3.0,4.222222222222222
GB,3.5555555555555554,3.111111111111111,2.4444444444444446
US,3.6666666666666665,2.7777777777777777,3.2222222222222223
US,4.0,2.2222222222222223,2.111111111111111
CA,1.1111111111111112,1.7777777777777777,1.0
GB,3.7777777777777777,2.6666666666666665,2.888888888888889
US,3.4444444444444446,3.5555555555555554,2.4444444444444446
AU,3.5555555555555554,3.0,3.111111111111111
US,3.6666666666666665,2.5555555555555554,2.2222222222222223
SG,4.111111111111111,2.6666666666666665,3.2222222222222223
DE,4.111111111111111,4.555555555555555,4.222222222222222
US,3.111111111111111,2.2222222222222223,2.111111111111111
CA,2.0,2.5555555555555554,2.2222222222222223
US,3.888888888888889,3.888888888888889,3.4444444444444446
US,2.111111111111111,2.3333333333333335,1.1111111111111112
GB,4.777777777777778,4.333333333333333,4.222222222222222
GR,4.444444444444445,3.888888888888889,3.2222222222222223
US,2.0,2.4444444444444446,2.2222222222222223
US,2.7777777777777777,2.2222222222222223,2.5555555555555554
US,4.222222222222222,3.3333333333333335,3.0
AR,2.5555555555555554,3.0,1.2857142857142858
HR,3.4444444444444446,3.5555555555555554,3.3333333333333335
GB,2.888888888888889,2.0,2.111111111111111
CA,2.111111111111111,3.3333333333333335,1.7777777777777777
SE,4.444444444444445,3.6666666666666665,4.222222222222222
GB,4.555555555555555,3.111111111111111,2.0
US,4.888888888888889,2.888888888888889,3.888888888888889
CA,3.888888888888889,2.111111111111111,3.3333333333333335
GB,4.111111111111111,3.7777777777777777,3.2222222222222223
US,3.6666666666666665,3.6666666666666665,3.3333333333333335
US,1.6666666666666667,2.2222222222222223,2.111111111111111
GB,4.0,3.2222222222222223,3.3333333333333335
US,5.0,5.0,4.555555555555555
US,2.5555555555555554,2.7777777777777777,1.0
GB,4.888888888888889,2.5555555555555554,4.777777777777778
FI,3.6666666666666665,2.888888888888889,2.4444444444444446
GB,4.666666666666667,4.222222222222222,3.3333333333333335
GB,4.777777777777778,4.0,3.3333333333333335
CA,4.333333333333333,3.7777777777777777,2.7777777777777777
US,3.888888888888889,3.4444444444444446,3.6666666666666665
US,4.666666666666667,3.7777777777777777,2.888888888888889
US,2.111111111111111,2.5555555555555554,1.2222222222222223
GB,3.0,2.888888888888889,1.7777777777777777
GB,3.5555555555555554,2.6666666666666665,2.125
DE,4.444444444444445,3.888888888888889,3.5555555555555554
US,3.888888888888889,3.4444444444444446,2.6666666666666665
US,4.444444444444445,3.5555555555555554,3.0
US,3.7777777777777777,3.0,2.4444444444444446
CA,3.2222222222222223,2.5555555555555554,2.4444444444444446
US,4.0,3.3333333333333335,4.0
US,3.5555555555555554,3.5555555555555554,2.6666666666666665
US,3.5555555555555554,2.4444444444444446,2.111111111111111
US,3.111111111111111,2.111111111111111,3.7777777777777777
GB,4.444444444444445,4.111111111111111,3.3333333333333335
US,3.2222222222222223,3.0,1.6666666666666667
GB,4.222222222222222,2.7777777777777777,2.6666666666666665
SE,4.666666666666667,3.4444444444444446,3.5555555555555554
US,4.666666666666667,4.333333333333333,4.444444444444445
DE,4.666666666666667,3.0,2.888888888888889
DE,4.0,3.5555555555555554,2.3333333333333335
GB,3.888888888888889,2.5555555555555554,2.4444444444444446
GB,4.444444444444445,2.888888888888889,3.5555555555555554
GB,2.4444444444444446,2.0,2.7777777777777777
GB,4.0,3.0,3.2222222222222223
US,4.444444444444445,2.6666666666666665,3.2222222222222223
US,3.2222222222222223,2.888888888888889,2.5555555555555554
US,3.3333333333333335,2.2222222222222223,2.111111111111111
GB,4.222222222222222,2.6666666666666665,3.2222222222222223
US,4.555555555555555,2.3333333333333335,3.888888888888889
US,4.0,3.3333333333333335,2.5555555555555554
US,2.5555555555555554,3.3333333333333335,3.111111111111111
AU,3.0,3.6666666666666665,3.875
BR,2.2222222222222223,2.2222222222222223,1.7777777777777777
US,4.777777777777778,4.222222222222222,3.111111111111111
US,3.888888888888889,2.5555555555555554,2.2222222222222223
US,3.888888888888889,3.5555555555555554,3.5555555555555554
GB,3.2222222222222223,2.111111111111111,1.6666666666666667
IE,4.444444444444445,3.5555555555555554,3.0
IE,2.7777777777777777,2.888888888888889,2.5555555555555554
GB,4.222222222222222,3.7777777777777777,3.3333333333333335
GB,3.3333333333333335,3.111111111111111,2.6666666666666665
US,3.5555555555555554,1.6666666666666667,2.7777777777777777
US,3.7777777777777777,3.6666666666666665,2.888888888888889
NO,5.0,4.555555555555555,3.111111111111111
RS,3.5555555555555554,2.4444444444444446,2.7777777777777777
AU,4.375,2.7777777777777777,3.2222222222222223
US,3.888888888888889,3.3333333333333335,2.5555555555555554
US,4.222222222222222,4.0,3.7777777777777777
US,3.4444444444444446,4.111111111111111,2.6666666666666665
US,2.2222222222222223,3.7777777777777777,2.4444444444444446
CA,4.222222222222222,3.5555555555555554,3.7777777777777777
PH,3.5555555555555554,2.5555555555555554,3.2222222222222223
CO,3.2222222222222223,2.6666666666666665,2.2222222222222223
US,2.6666666666666665,2.6666666666666665,2.4444444444444446
US,4.111111111111111,3.2222222222222223,2.6666666666666665
US,3.6666666666666665,4.111111111111111,3.7777777777777777
GB,4.444444444444445,2.5555555555555554,2.7777777777777777
GB,3.6666666666666665,2.4444444444444446,3.111111111111111
US,3.888888888888889,2.111111111111111,2.111111111111111
US,4.0,3.888888888888889,3.888888888888889
US,4.333333333333333,3.111111111111111,3.2222222222222223
MY,3.888888888888889,3.111111111111111,3.111111111111111
US,4.222222222222222,2.7777777777777777,3.6666666666666665
US,3.4444444444444446,3.3333333333333335,2.4444444444444446
US,3.7777777777777777,3.888888888888889,3.5555555555555554
US,4.222222222222222,2.7777777777777777,3.7777777777777777
US,3.6666666666666665,2.2222222222222223,2.2222222222222223
US,4.888888888888889,4.888888888888889,3.3333333333333335
US,3.7777777777777777,2.3333333333333335,2.111111111111111
US,4.555555555555555,4.555555555555555,4.0
CA,2.0,2.111111111111111,1.5555555555555556
US,3.111111111111111,3.0,2.7777777777777777
CA,3.888888888888889,3.6666666666666665,3.3333333333333335
SY,3.6666666666666665,3.3333333333333335,3.2222222222222223
HU,4.666666666666667,3.888888888888889,3.111111111111111
GB,3.4444444444444446,3.2222222222222223,3.2222222222222223
EU,2.111111111111111,1.5555555555555556,1.5555555555555556
GB,2.0,2.7777777777777777,1.7777777777777777
US,2.111111111111111,1.7777777777777777,2.0
US,4.777777777777778,3.0,2.888888888888889
US,3.4444444444444446,3.2222222222222223,3.0
GB,3.111111111111111,3.0,2.7777777777777777
SE,4.222222222222222,3.6666666666666665,3.5555555555555554
AU,3.111111111111111,3.7777777777777777,2.4444444444444446
US,5.0,3.4444444444444446,2.3333333333333335
GB,4.666666666666667,3.4444444444444446,4.0
IN,2.7777777777777777,3.3333333333333335,2.2222222222222223
AT,3.6666666666666665,3.111111111111111,3.2222222222222223
GB,4.555555555555555,3.7777777777777777,4.444444444444445
US,3.7777777777777777,2.6666666666666665,2.3333333333333335
EE,4.0,2.2222222222222223,3.3333333333333335
BE,2.6666666666666665,2.5555555555555554,2.5555555555555554
US,3.888888888888889,3.2222222222222223,2.4444444444444446
US,4.555555555555555,3.7777777777777777,3.0
ZA,2.888888888888889,2.5555555555555554,2.3333333333333335
CA,3.5555555555555554,1.5555555555555556,3.7777777777777777
AU,1.8888888888888888,1.3333333333333333,1.2222222222222223
GB,2.111111111111111,2.3333333333333335,2.111111111111111
BR,3.5555555555555554,2.4444444444444446,2.5555555555555554
ES,3.111111111111111,3.3333333333333335,2.111111111111111
IE,3.888888888888889,2.0,2.5555555555555554
GB,3.5555555555555554,2.888888888888889,1.1111111111111112
ES,3.7777777777777777,3.4444444444444446,2.5555555555555554
AU,3.888888888888889,3.3333333333333335,2.7777777777777777
GB,4.111111111111111,3.0,4.0
GB,4.222222222222222,3.888888888888889,3.111111111111111
US,4.888888888888889,3.7777777777777777,4.0
